# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 47872 0.967105 8033.89 1.00049 6.06847e-05
200000 47852 -0.0491734 8030.71 1.00967 6.12474e-05
300000 47816.2 -0.125207 8024.7 1.01163 6.14131e-05
400000 48178.1 0.270989 8085.37 1.00209 6.03653e-05
500000 48011.2 -0.064309 8057.42 1.01308 6.12237e-05
600000 47268.5 0.212318 7932.73 1.01551 6.2348e-05
700000 47235.7 -0.022889 7927.26 0.99243 6.10104e-05
800000 47472 0.889967 7966.77 1.0032 6.1354e-05
900000 47773.4 -0.0392087 8017.51 1.00362 6.09485e-05
1000000 47946.1 0.591079 8046.38 1.0012 6.05876e-05
1100000 47959.6 -0.0420263 8048.75 1.00077 6.05667e-05
1200000 48103.7 0.0511654 8072.93 1.01062 6.09721e-05
1300000 47549.7 -0.0403776 7979.96 1.00681 6.14622e-05
1400000 47487.8 -0.0666132 7969.58 1.00119 6.12003e-05
1500000 47552.8 -0.118198 7980.5 1 6.10343e-05
1600000 47847 -0.0921183 8029.88 1.00056 6.06883e-05
1700000 47789.3 -0.0535345 8020.18 1.00833 6.12234e-05
1800000 48086.3 0.0369982 8070 1.00562 6.06916e-05
1900000 47701.8 0.447111 8005.41 1.00878 6.13561e-05
2000000 47474 0.0352454 7967.26 1.00636 6.15206e-05
2100000 47647 -0.0583357 7996.3 0.971799 5.91964e-05
2200000 47860.5 -0.0611139 8032.14 0.999248 6.05966e-05
2300000 47518.7 0.753301 7974.64 0.993029 6.06477e-05
2400000 47470.5 -0.0666731 7966.68 0.993721 6.07478e-05
2500000 48139.2 0.227707 8078.85 1.02132 6.15748e-05
2600000 48649.7 -0.00291289 8164.57 1.01998 6.08705e-05
2700000 47738 -0.0374783 8011.57 1.00745 6.12412e-05
2800000 48421.5 0.0221561 8126.26 1.00042 5.99641e-05
2900000 48616.3 -0.0326253 8158.97 1.02109 6.0958e-05
3000000 47483.6 -0.156045 7968.89 0.996765 6.09292e-05
3100000 48299.7 -0.0403007 8105.83 1.015 6.09897e-05
3200000 47065.1 -0.0747684 7898.64 0.994136 6.13119e-05
