# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 47580.1 0.0755285 7985.05 0.99766
200000 47935.8 -0.134206 8044.78 1.00509
300000 48143.2 -0.0183063 8079.57 1.00944
400000 48215.2 1.43658 8091.4 1.01109
500000 46923.8 -0.0668002 7874.93 0.98388
600000 47243.7 -0.155933 7928.63 0.990581
700000 47382.9 -0.0624306 7951.98 0.993502
800000 47153.2 1.12845 7913.23 0.988829
900000 48025.1 0.356543 8059.68 1.00705
1000000 47292.2 -0.0692576 7936.76 0.991599
1100000 46801.1 -0.0536699 7854.33 0.981307
1200000 47636.1 -0.0529335 7994.47 0.998809
1300000 47205 -0.0254249 7922.11 0.989783
1400000 46887.3 -0.0601004 7868.81 0.983108
1500000 47720.7 -0.0789231 8008.66 1.00059
1600000 47418.3 -0.0100005 7957.9 0.994243
1700000 47469.2 -0.138898 7966.48 0.995313
1800000 47844.3 -0.118218 8029.42 1.00318
1900000 47433.7 -0.0509113 7960.51 0.994565
2000000 47417 -0.0902847 7957.71 0.994221
2100000 47361.6 -0.0250732 7948.39 0.993053
2200000 47565.5 0.0304337 7982.6 0.99735
2300000 47566.7 0.324582 7982.76 0.99743
2400000 47841.4 -0.0797627 8028.93 1.00312
2500000 47627.1 -0.032376 7992.95 0.99862
2600000 47244.4 0.842366 7928.59 0.990693
2700000 48034.3 -0.104025 8061.3 1.00717
2800000 46984.3 -0.0438553 7885.09 0.985152
2900000 48044.3 0.00146031 8062.96 1.00739
3000000 47562.7 0.126944 7982.12 0.997301
3100000 47785.9 -0.0320779 8019.6 1.00195
3200000 46836.1 0.471246 7860.12 0.982099
3300000 47198.4 -0.118272 7921.02 0.989638
3400000 48346.4 -0.0535573 8113.67 1.0137
3500000 47879.7 -0.0269797 8035.34 1.00393
3600000 47176.8 -0.0382078 7917.38 0.989188
3700000 47088.9 -0.134714 7902.66 0.987353
3800000 48104 -0.0624931 8072.99 1.00862
3900000 47900.1 -0.0572874 8038.78 1.00434
4000000 47560.3 0.950164 7981.59 0.997334
4100000 47948.1 -0.10849 8046.84 1.00535
4200000 47933.3 -0.0996174 8044.36 1.00504
4300000 47672.1 -0.00737435 8000.5 0.999565
4400000 47298.1 -0.0524421 7937.75 0.991734
4500000 47266.1 -0.125669 7932.38 0.991048
4600000 47454.2 0.0464334 7963.93 0.995019
4700000 47486.9 -0.100374 7969.43 0.995679
4800000 47616.2 -0.00494877 7991.12 0.998411
4900000 47780.5 -0.091697 8018.7 1.00183
5000000 47603.1 -0.0423484 7988.93 0.998117
5100000 47181.5 -0.0883742 7918.17 0.989274
5200000 47958.9 -0.0217167 8048.63 1.00558
5300000 47658.5 -0.0146968 7998.21 0.999279
5400000 46683.5 -0.113957 7834.61 0.978835
5500000 47820.2 -0.143404 8025.37 1.00267
5600000 46934.1 -0.0375077 7876.66 0.984091
5700000 47644.7 -0.093721 7995.92 0.999002
5800000 47943.5 -0.0117031 8046.05 1.00526
5900000 47410.2 -0.0447504 7956.56 0.994072
6000000 47721.2 -0.0126041 8008.74 1.00059
6100000 47505.2 -0.111686 7972.5 0.996061
6200000 47725.4 -0.0489715 8009.45 1.00068
6300000 47989.9 -0.0322526 8053.84 1.00623
6400000 47580.8 -0.0160553 7985.17 0.997649
6500000 47730.7 -0.0616446 8010.35 1.0008
6600000 47768.8 -0.039116 8016.73 1.0016
6700000 47270.6 -0.0122125 7933.13 0.991147
6800000 47423.5 -0.0925625 7958.8 0.994352
6900000 46932 -0.0207942 7876.3 0.984048
7000000 47888.3 -0.0422193 8036.79 1.0041
7100000 48083.6 -0.0450468 8069.56 1.00819
7200000 47872.9 0.0335425 8034.19 1.00381
7300000 47884.1 0.0390715 8036.07 1.00403
7400000 48046.6 6.6041 8062.24 1.00787
7500000 47295.5 -0.00365439 7937.29 0.991669
7600000 47806.5 -0.0201647 8023.05 1.00238
7700000 47544.6 0.127838 7979.09 0.996925
7800000 47239.5 0.277984 7927.85 0.990543
7900000 47603.2 -0.0209179 7988.95 0.998121
8000000 48061.3 -0.0250064 8065.82 1.00774
8100000 47565.6 -0.11054 7982.65 0.99733
8200000 47869.6 -0.0372307 8033.65 1.0037
8300000 47343.3 -0.0683744 7945.33 0.992668
8400000 48006.2 -0.0463029 8056.58 1.00657
8500000 47974.1 -0.13178 8051.2 1.0059
8600000 47505.4 -0.0970463 7972.53 0.996068
8700000 48024.7 0.202119 8059.65 1.007
8800000 48290.7 -0.0789628 8104.32 1.01253
8900000 47124.6 -0.0210974 7908.62 0.988085
9000000 47613.8 0.0107201 7990.72 0.99836
9100000 47546.7 -0.0179426 7979.47 0.996936
9200000 47177.3 -0.0369076 7917.47 0.989189
9300000 47846.3 -0.0130142 8029.73 1.00322
9400000 48206 -0.194609 8090.14 1.01077
9500000 48294.8 -0.0295459 8105.02 1.01262
9600000 48052.8 -0.0177566 8064.4 1.00755
9700000 47903.3 1.21589 8039.1 1.00454
9800000 47545 2.03387 7978.83 0.997109
9900000 47174.3 1.50354 7916.7 0.9893
10000000 47769.3 0.0626582 8016.8 1.00163
