# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 2981.7 -1.79789 500.701 1.00093
200000 3027.47 -1.45705 508.325 1.01528
300000 2960.9 -2.07319 497.257 0.992805
400000 2986.92 -1.52921 501.532 1.00332
500000 2989.8 -1.57204 502.023 1.00305
600000 2994.46 -1.35798 502.769 1.00484
700000 2998.2 -1.58828 503.435 1.00575
800000 2986.14 -1.99763 501.48 1.002
900000 2994.81 -1.79762 502.902 1.00489
1000000 2969.69 -1.91789 498.705 0.996578
1100000 2962.86 -2.31081 497.625 0.994389
1200000 3016.58 -1.96763 506.584 1.0125
1300000 2951.29 -1.6807 495.578 0.99146
1400000 3005.4 -1.45854 504.622 1.00984
1500000 2964.84 -1.99764 497.904 0.995375
1600000 2984.55 -1.74716 501.17 1.00209
1700000 2947.83 -1.29638 494.934 0.98914
1800000 2972.55 -1.69798 499.149 0.99789
1900000 2984.97 -1.86258 501.26 1.00138
2000000 2964.58 -2.22989 497.9 0.994708
2100000 3022.34 -1.99162 507.553 1.01393
2200000 2975.22 -1.75573 499.606 0.998689
2300000 2997.76 -1.66723 503.374 1.00535
2400000 2975.62 -1.74281 499.672 0.998567
2500000 2975.14 -2.03254 499.639 0.998668
2600000 2984.56 -1.68699 501.163 1.00088
2700000 3002.53 -1.61267 504.167 1.00907
2800000 2990.59 -2.11694 502.247 1.00353
2900000 2989.68 -2.09146 502.089 1.00316
3000000 2963.96 -1.29994 497.641 0.99593
3100000 3000.96 -0.481797 503.713 1.00947
3200000 2961.22 -1.73406 497.254 0.993685
3300000 3005.82 -1.78715 504.748 1.00869
3400000 2949.71 -2.43026 495.439 0.989801
3500000 2937.84 -1.71039 493.326 0.98803
3600000 3015.5 -1.49246 506.322 1.01234
3700000 2965.9 -1.89436 498.065 0.99573
3800000 2964.99 -1.97433 497.927 0.995337
3900000 3013.62 -2.11632 506.111 1.01234
4000000 2969.08 -1.83746 498.591 0.996694
4100000 2997.8 -2.08668 503.452 1.00547
4200000 2950.46 -2.01887 495.495 0.990342
4300000 3024.95 -2.07436 508.006 1.01498
4400000 2946.77 -0.751757 494.664 0.992366
4500000 2959.55 -1.9341 497.006 0.993693
4600000 2963.71 -2.22625 497.754 0.994083
4700000 2941.59 -1.80077 493.97 0.986857
4800000 3003.91 -1.38703 504.359 1.00881
4900000 2987.85 -2.06621 501.779 1.00228
5000000 2961.76 -1.89974 497.372 0.99424
5100000 3007.89 -1.73184 505.085 1.0098
5200000 3025.97 -1.32948 508.052 1.01642
5300000 2999.64 -1.61508 503.681 1.00703
5400000 2962.34 -1.36443 497.38 0.996185
5500000 2983.62 -1.50265 500.974 1.00337
5600000 2962.51 -1.17101 497.375 0.995428
5700000 2977.25 -1.54194 499.911 0.999635
5800000 2975.05 -1.75771 499.578 0.998173
5900000 2996.19 -2.59805 503.268 1.00559
6000000 3014.75 -1.39934 506.18 1.0113
6100000 2976.05 -2.08953 499.802 0.998645
6200000 2978.78 -2.20656 500.279 1.00068
6300000 2975.19 -1.51383 499.562 0.998916
6400000 3001.51 -1.80186 504.026 1.00796
6500000 3038.85 -1.91091 510.311 1.01921
6600000 2971.81 -1.8438 499.049 0.997858
6700000 2925.11 -2.35355 491.298 0.981943
6800000 3000.51 -1.50797 503.81 1.00764
6900000 2973.15 -1.65783 499.242 0.998809
7000000 2946.48 -2.44079 494.898 0.988991
7100000 2957.75 -1.81635 496.685 0.991799
7200000 2982.06 -2.25758 500.838 1.00097
7300000 2942.54 -1.88007 494.143 0.987056
7400000 2986.4 -1.05818 501.366 1.00429
7500000 2976.3 -1.41285 499.73 0.999988
7600000 2996.38 -1.79808 503.165 1.00682
7700000 3038.04 -1.38659 510.087 1.01971
7800000 2984.64 -1.24622 501.102 1.00212
7900000 2952.46 -1.98886 495.826 0.990513
8000000 2967.8 -1.92973 498.391 0.995974
8100000 2954.98 -1.78689 496.215 0.991354
8200000 2986.31 -1.63414 501.448 1.00219
8300000 2991.7 -1.28742 502.294 1.00438
8400000 2976.2 -1.78298 499.775 0.998734
8500000 2976.98 -1.03875 499.781 1.00011
8600000 2974.15 -1.83213 499.44 0.997866
8700000 2997.23 -1.44574 503.248 1.00523
8800000 2987.08 -1.82285 501.608 1.00204
8900000 2987.88 -1.74652 501.73 1.00268
9000000 3035.51 -1.75979 509.725 1.01926
9100000 2901.87 -1.92915 487.327 0.974382
9200000 2977.16 -2.02988 499.978 0.998924
9300000 2982.21 -1.40229 500.72 1.00193
9400000 2995.88 -1.57992 503.044 1.00698
9500000 3021.39 -1.7966 507.361 1.01344
9600000 3010.83 -1.31326 505.508 1.01088
9700000 2966.31 -1.66927 498.097 0.995623
9800000 2996.04 -1.87077 503.119 1.00543
9900000 3011.61 -1.96853 505.75 1.00993
10000000 3005.26 -1.65278 504.63 1.00956
