# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 2947.85 -1.91429 495.04 0.992334 0.000976137
200000 3018.97 -2.16513 507.018 1.00301 0.000963611
300000 2982.57 -1.91685 500.868 0.99595 0.000968918
400000 2999.49 -1.76235 503.681 1.00861 0.000976078
500000 2961.89 -1.79542 497.376 0.981442 0.000961706
600000 2964.15 -1.43969 497.696 0.982689 0.000961324
700000 2974.08 -2.04911 499.465 1.00898 0.000984383
800000 2965.28 -1.38231 497.875 0.990532 0.000969591
900000 2981.53 -2.04764 500.715 1.01766 0.000990476
1000000 2925 -1.50677 491.137 0.986025 0.000976708
1100000 2936.08 -1.76787 493.039 0.989267 0.000978083
1200000 2940.15 -1.82535 493.733 0.985237 0.000972921
1300000 2942.69 -1.64734 494.128 0.967574 0.000954581
1400000 2949.3 -2.09909 495.313 0.983683 0.000965808
1500000 2984.2 -1.70124 501.104 0.999312 0.000970026
1600000 2945.97 -2.01698 494.741 0.976137 0.000961834
1700000 2970.38 -1.72767 498.79 1.00104 0.000978136
1800000 2971.93 -2.13814 499.119 1.00466 0.000980858
1900000 2977.05 -1.15687 499.813 1.00877 0.000981552
2000000 2964.65 -1.56759 497.802 1.0023 0.000980574
2100000 2969.05 -1.84056 498.585 0.997604 0.000973984
2200000 2954.27 -1.52611 496.053 1.00857 0.000990142
2300000 2950.8 -1.99926 495.549 0.995833 0.00097972
2400000 2967.72 -1.87374 498.368 0.983665 0.000961993
2500000 2932.01 -1.27462 492.274 0.990898 0.000979536
2600000 2990.52 -1.3854 502.112 1.01643 0.000986554
2700000 2956.29 -1.30364 496.353 1.00312 0.000982791
2800000 2980.92 -1.5922 500.536 1.00298 0.00097524
2900000 3003.12 -1.53542 504.252 1.00032 0.000964585
3000000 3009.5 -1.83917 505.373 1.02225 0.00098541
3100000 2974.14 -0.658585 499.241 0.98696 0.000962172
3200000 2989.83 -1.303 501.983 1.00898 0.000978798
3300000 3001.75 -1.73932 504.056 1.00001 0.000966094
3400000 2938.25 -2.04889 493.451 0.99325 0.0009818
3500000 3025.38 -1.98073 508.062 1.01922 0.000977942
3600000 3015.74 -2.07478 506.46 0.992969 0.000955325
3700000 2963.97 -1.63596 497.699 1.00204 0.000980993
3800000 2967.17 -1.84215 498.27 1.00039 0.000978992
3900000 2992.91 -1.45583 502.525 1.00294 0.000972385
4000000 3009.48 -2.30279 505.449 1.01197 0.000975355
4100000 2970.93 -1.6071 498.862 0.989416 0.000966108
4200000 2954.05 -1.54086 496.018 0.990635 0.000972827
4300000 2919.54 -1.69838 490.253 0.973669 0.000967816
4400000 2971.59 -1.93061 499.026 0.99537 0.000972423
4500000 2982.75 -1.8351 500.884 1.00748 0.00098045
4600000 2956.62 -2.39356 496.592 0.993271 0.000973828
4700000 2955.27 -2.41173 496.369 0.990076 0.000972875
4800000 2945.86 -1.62742 494.658 0.986177 0.000970389
4900000 2989.53 -2.39939 502.116 1.008 0.000977724
5000000 2976.67 -1.80292 499.858 1.00519 0.000979708
5100000 2995.16 -2.05383 503.003 1.00926 0.000978586
5200000 2992.25 -1.7499 502.464 0.988378 0.000958625
5300000 2958.51 -1.89672 496.826 0.98911 0.000970032
5400000 3015.75 -2.0267 506.455 1.03224 0.000993625
5500000 2961.73 -1.44924 497.292 1.00283 0.000980286
5600000 3009.44 -2.33518 505.446 1.01917 0.000982767
5700000 2986.72 -2.10263 501.595 1.01374 0.000984051
5800000 3006.42 -2.0352 504.89 1.01775 0.000980874
5900000 2966.05 -1.4036 498.008 0.992335 0.000970326
6000000 2956.86 -1.47978 496.48 0.985106 0.000966442
6100000 3007.51 -1.83126 505.038 1.00951 0.000974465
6200000 2981.78 -1.84174 500.722 1.0128 0.00098495
6300000 2956.03 -1.62878 496.365 0.988179 0.00097023
6400000 2961.64 -1.69156 497.317 0.98719 0.00096699
6500000 2969.33 -1.61038 498.593 1.00213 0.00097976
6600000 2972.5 -2.15424 499.216 0.993433 0.000969765
6700000 3020.06 -1.89274 507.154 1.01556 0.000976083
6800000 2973.03 -2.42567 499.352 0.987909 0.000963968
6900000 2998.91 -1.61591 503.559 1.00839 0.000974486
7000000 2979.24 -1.42206 500.226 0.995629 0.000969405
7100000 2939.24 -1.87938 493.589 0.974176 0.000961933
7200000 2956.77 -2.05935 496.561 0.993151 0.000973626
7300000 2970.8 -1.91225 498.892 0.995888 0.000973601
7400000 2958.77 -2.03834 496.893 0.976989 0.000958302
7500000 3040.76 -0.842734 510.452 1.01674 0.00096867
7600000 2931.8 -1.32464 492.248 0.975103 0.000964
7700000 2985.45 -1.79421 501.33 1.01354 0.000983554
7800000 2943.95 -1.50467 494.317 0.989117 0.000974414
7900000 3002.08 -1.69413 504.105 1.00925 0.000974065
8000000 3028.51 -1.72355 508.544 1.0271 0.000983185
8100000 2993.17 -1.58631 502.59 1.00485 0.000973518
8200000 2968.4 -1.58257 498.433 1.00268 0.000980123
8300000 3019.71 -2.33694 507.171 1.01638 0.000976917
8400000 2960.28 -2.16876 497.168 0.99285 0.000973619
8500000 2981.77 -1.93688 500.737 1.00594 0.000977768
8600000 2985.89 -1.88043 501.418 1.00444 0.000975949
8700000 2960.98 -1.67156 497.203 0.98499 0.000966098
8800000 2951.64 -2.19777 495.723 0.999324 0.000982766
8900000 2965.05 -2.07108 497.953 1.00703 0.000985718
9000000 2971.78 -1.68196 499.016 1.00283 0.000978774
9100000 3011.77 -1.50673 505.699 0.996353 0.000959629
9200000 2975.9 -1.99999 499.762 0.995561 0.000971433
9300000 2994.76 -1.36258 502.82 1.01251 0.000980567
9400000 2973.78 -1.65106 499.347 1.00633 0.000981854
9500000 2989.39 -1.76291 501.986 0.991666 0.000962007
9600000 2962.93 -1.89673 497.568 1.00602 0.000984818
9700000 2955.36 -1.85145 496.289 0.989892 0.000971824
9800000 2988.02 -2.15192 501.822 1.00099 0.000972346
9900000 2989.27 -1.69016 501.954 1.00856 0.000979128
10000000 3027.67 -1.84578 508.424 1.00934 0.000967883
