# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 47486.1 -0.0805859 7969.29 0.998215 6.10151e-05
200000 48080.3 -0.0607942 8069.02 1.0059 6.07172e-05
300000 47407.5 -0.0652476 7956.11 0.989303 6.05477e-05
400000 47385.3 0.841252 7952.22 0.99906 6.11972e-05
500000 47276.8 -0.0733017 7934.17 0.983556 6.03591e-05
600000 47579.9 0.720019 7984.91 1.00002 6.09978e-05
700000 46984 -0.0203478 7885.03 0.996122 6.15269e-05
800000 47851.5 -0.00819439 8030.62 0.9923 6.01617e-05
900000 47611.5 -0.0600586 7990.35 1.00321 6.11503e-05
1000000 47482.5 -0.0459564 7968.7 0.988611 6.04323e-05
1100000 47646.1 0.04205 7996.13 0.997395 6.07556e-05
1200000 47889.2 -0.147252 8036.96 1.01941 6.18003e-05
1300000 47746.9 -0.0254995 8013.05 1.01016 6.13952e-05
1400000 47884.6 -0.0860525 8036.18 1.00205 6.07239e-05
1500000 48189.8 -0.0718217 8087.39 1.01845 6.13399e-05
1600000 47507.2 0.149156 7972.8 0.99194 6.06094e-05
1700000 47812.1 0.200062 8023.97 1.00138 6.07738e-05
1800000 47697.2 -0.121323 8004.74 1.00658 6.12454e-05
1900000 48324.5 -0.0132179 8110 1.017 6.10619e-05
2000000 47972.6 0.934891 8050.77 1.00558 6.08176e-05
2100000 47646.7 2.11589 7995.88 1.00642 6.13083e-05
2200000 47678.7 -0.0087982 8001.61 1.00019 6.08828e-05
2300000 47170.8 2.20354 7916 1.00429 6.17728e-05
2400000 47234.6 -0.0585029 7927.08 1.00052 6.14749e-05
2500000 48202.5 -0.0687163 8089.52 1.02101 6.14507e-05
2600000 47752.6 -0.0894263 8014.02 0.995187 6.04776e-05
2700000 47400.5 -0.0495341 7954.92 0.975963 5.97663e-05
2800000 48342.7 -0.00382511 8113.04 1.01217 6.07481e-05
2900000 47493.2 -0.0492136 7970.48 0.992456 6.06616e-05
3000000 47593.2 -0.114537 7987.27 1.00112 6.10419e-05
3100000 47855 -0.0387772 8031.2 1.01004 6.12561e-05
3200000 47309.2 0.424842 7939.53 0.991515 6.08211e-05
3300000 47493.1 -0.0601093 7970.47 0.995406 6.08351e-05
3400000 47021 -0.129263 7891.26 0.977417 6.03462e-05
3500000 47780.1 -0.131873 8018.64 0.999768 6.07273e-05
3600000 47862.9 0.0624609 8032.52 1.01704 6.16826e-05
3700000 47147.3 -0.0715508 7912.44 0.998541 6.14884e-05
3800000 47774.7 1.34454 8017.5 1.00114 6.08258e-05
3900000 47538.3 -0.100544 7978.06 1.00374 6.12904e-05
4000000 48479.3 -0.0574484 8135.98 1.00576 6.02226e-05
4100000 48218.3 -0.0845741 8092.18 1.01809 6.12724e-05
4200000 47813.5 -0.0216702 8024.23 1.00442 6.09614e-05
4300000 48083.1 3.83417 8068.83 1.01247 6.1092e-05
4400000 47274.5 -0.0507517 7933.79 1.00685 6.18072e-05
4500000 48029.9 13.1037 8058.35 1.0074 6.08337e-05
4600000 48039 -0.0895369 8062.09 1.00847 6.092e-05
4700000 47687 0.292315 8002.95 0.991906 6.03997e-05
4800000 47654.7 0.0199189 7997.58 1.00685 6.13181e-05
4900000 47450.3 -0.0235567 7963.28 1.00318 6.1346e-05
5000000 47806.2 -0.0934061 8023.01 1.00416 6.09684e-05
5100000 47462.2 -0.0108272 7965.28 0.990984 6.05927e-05
5200000 47975.4 -0.0716304 8051.41 1.00384 6.07288e-05
5300000 47775.5 -0.127045 8017.88 1.00887 6.1269e-05
5400000 47850.4 -0.115954 8030.45 1.00574 6.10034e-05
5500000 47372.6 -0.0763803 7950.26 1.0023 6.14103e-05
5600000 47339.3 -0.0510941 7944.65 0.982898 6.02762e-05
5700000 47226.5 -0.0863531 7925.74 0.985442 6.05748e-05
5800000 47272.5 0.0543464 7933.44 0.984105 6.04229e-05
5900000 47609.3 0.0934301 7989.94 1.01516 6.18754e-05
6000000 47842.7 -0.0479125 8029.14 0.99375 6.02817e-05
6100000 48376.5 -0.00256996 8118.72 1.01711 6.10251e-05
6200000 47856.6 -0.138771 8031.49 1.00591 6.09995e-05
6300000 47162 -0.0841507 7914.91 0.9861 6.06935e-05
6400000 47605.9 0.52599 7989.3 1.00425 6.12068e-05
6500000 47364.9 -0.0464995 7948.95 0.982754 6.01899e-05
6600000 48377 0.406634 8118.74 1.01965 6.11741e-05
6700000 47076.2 0.621108 7900.4 0.988809 6.097e-05
6800000 47291.4 -0.0686309 7936.62 0.999642 6.13314e-05
6900000 48002.6 0.267533 8055.92 0.994286 6.0113e-05
7000000 47353.2 1.02061 7946.81 0.987602 6.05268e-05
7100000 48054.3 -0.137807 8064.67 1.00449 6.06767e-05
7200000 47890.2 -0.0677452 8037.11 1.00994 6.12043e-05
7300000 47048.9 -0.17041 7895.95 0.978728 6.03692e-05
7400000 48086.7 -0.0417215 8070.08 1.01249 6.11092e-05
7500000 47707.4 -0.0308801 8006.43 0.997195 6.06657e-05
7600000 47882.9 -0.10212 8035.89 1.00489 6.09126e-05
7700000 47761.5 -0.0616852 8015.52 1.00215 6.09021e-05
7800000 47382.2 -0.00380306 7951.85 0.997207 6.10841e-05
7900000 47418.9 -0.160237 7958.03 0.99476 6.08802e-05
8000000 47623.4 -0.0283337 7992.34 0.989206 6.02738e-05
8100000 47001.6 -0.0509487 7887.99 1.00528 6.20739e-05
8200000 47183.4 2.44199 7918.08 0.993002 6.10627e-05
8300000 47425 -0.0233578 7959.03 0.991828 6.07079e-05
8400000 48064.2 -0.0195007 8066.32 1.00993 6.10036e-05
8500000 47848.9 -0.0963449 8030.19 0.995806 6.04019e-05
8600000 47628.3 -0.0725456 7993.17 0.998038 6.08233e-05
8700000 47646.2 -0.0769009 7996.17 1.01076 6.1561e-05
8800000 47323.8 -0.092175 7942.07 0.994379 6.09811e-05
8900000 48129 -0.0675871 8077.2 1.01226 6.1031e-05
9000000 47239 0.0301773 7927.81 1.00361 6.16628e-05
9100000 48477.1 -0.0650981 8135.61 1.01999 6.10594e-05
9200000 47663.2 -0.241886 7999.05 0.998679 6.08329e-05
9300000 47755.1 -0.0591963 8014.44 0.995983 6.05525e-05
9400000 47109 0.650248 7905.9 0.989267 6.09469e-05
9500000 47446.6 -0.0324423 7962.66 0.997083 6.09869e-05
9600000 47218.7 -0.0116247 7924.41 0.988092 6.07268e-05
9700000 47881.5 -0.0249494 8035.65 1.00019 6.06153e-05
9800000 48408.4 0.118443 8124.04 1.01095 6.06328e-05
9900000 47546.9 -0.0599804 7979.5 1.00727 6.14897e-05
10000000 48072.4 -0.139212 8067.71 1.01224 6.11133e-05
