Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 88352.4 104200 85081.6 92544.7
 100000 351813 415133 338660 368536
 150000 788254 930542 758495 825764
 200000 1.39557e+06 1.64811e+06 1.34236e+06 1.46201e+06
 250000 2.1717e+06 2.56555e+06 2.08808e+06 2.27511e+06
 300000 3.11458e+06 3.68057e+06 2.99352e+06 3.26289e+06
 350000 4.22215e+06 4.99092e+06 4.05652e+06 4.4232e+06
 400000 5.49234e+06 6.49432e+06 5.27496e+06 5.75388e+06
 450000 6.92316e+06 8.1885e+06 6.64675e+06 7.2528e+06
 500000 8.51265e+06 1.00712e+07 8.16978e+06 8.91789e+06
 500000 8.50774e+06 1.00656e+07 8.16872e+06 8.91403e+06
 1e+06 3.27129e+07 3.87872e+07 3.12633e+07 3.42545e+07
 1.5e+06 7.08245e+07 8.41489e+07 6.73603e+07 7.41112e+07
 2e+06 1.21261e+08 1.44342e+08 1.14697e+08 1.26767e+08
 2.5e+06 1.82567e+08 2.17779e+08 1.71771e+08 1.90706e+08
 3e+06 2.53478e+08 3.03014e+08 2.37371e+08 2.64621e+08
 3.5e+06 3.3289e+08 3.98781e+08 3.10411e+08 3.47361e+08
 4e+06 4.19804e+08 5.04031e+08 3.89947e+08 4.37927e+08
 4.5e+06 5.13256e+08 6.17837e+08 4.75065e+08 5.35386e+08
 5e+06 6.12503e+08 7.39386e+08 5.64813e+08 6.38901e+08
 5e+06 6.21433e+08 7.36749e+08 5.8055e+08 6.46244e+08
 1e+07 1.82293e+09 2.21736e+09 1.60364e+09 1.88131e+09
 1.5e+07 3.12049e+09 3.84737e+09 2.60907e+09 3.19231e+09
 2e+07 4.40781e+09 5.48755e+09 3.58095e+09 4.4921e+09
 2.5e+07 5.61555e+09 7.03325e+09 4.66273e+09 5.77051e+09
 3e+07 6.76078e+09 8.34335e+09 5.86616e+09 6.99009e+09
 3.5e+07 7.86344e+09 9.4619e+09 7.14577e+09 8.15703e+09
 4e+07 8.91016e+09 1.04183e+10 8.38292e+09 9.23712e+09
 4.5e+07 9.94182e+09 1.12699e+10 9.60646e+09 1.02727e+10
 5e+07 1.10306e+10 1.20931e+10 1.08323e+10 1.13187e+10
 5e+07 9.85881e+09 1.10045e+10 1.15637e+10 1.0809e+10
 1e+08 2.33724e+10 1.91765e+10 2.36644e+10 2.20711e+10
 1.5e+08 3.73793e+10 2.73947e+10 3.11476e+10 3.19739e+10
 2e+08 5.12334e+10 2.5135e+10 4.37283e+10 4.00322e+10
 2.5e+08 6.11919e+10 2.1265e+10 5.78501e+10 4.6769e+10
 3e+08 8.15439e+10 1.84455e+10 7.06284e+10 5.68726e+10
 3.5e+08 1.08913e+11 1.94907e+10 8.29276e+10 7.04436e+10
 4e+08 1.34729e+11 2.10643e+10 8.82957e+10 8.13632e+10
 4.5e+08 1.60661e+11 2.08194e+10 9.20264e+10 9.11691e+10
 5e+08 1.62441e+11 1.91422e+10 1.0724e+11 9.62746e+10
 5e+08 1.86341e+11 1.42354e+10 1.98026e+09 6.75189e+10
 1e+09 5.97336e+11 3.54393e+09 3.44089e+09 2.0144e+11
