Ar
#NOTE: MSDs should be divided by the total number of molecules (N).
#Time	MSD__Ar_Ar	MSD__Ar_Arplus	MSD__Arplus_Arplus	
 50000 827857 -827857 827857
 100000 3.2983e+06 -3.2983e+06 3.2983e+06
 150000 7.3921e+06 -7.3921e+06 7.3921e+06
 200000 1.30903e+07 -1.30903e+07 1.30903e+07
 250000 2.03741e+07 -2.03741e+07 2.03741e+07
 300000 2.92251e+07 -2.92251e+07 2.92251e+07
 350000 3.96245e+07 -3.96245e+07 3.96245e+07
 400000 5.15541e+07 -5.15541e+07 5.15541e+07
 450000 6.49957e+07 -6.49957e+07 6.49957e+07
 500000 7.9931e+07 -7.9931e+07 7.9931e+07
 550000 9.63426e+07 -9.63426e+07 9.63426e+07
 600000 1.14213e+08 -1.14213e+08 1.14213e+08
 650000 1.33524e+08 -1.33524e+08 1.33524e+08
 700000 1.5426e+08 -1.5426e+08 1.5426e+08
 750000 1.76403e+08 -1.76403e+08 1.76403e+08
 800000 1.99938e+08 -1.99938e+08 1.99938e+08
 850000 2.24848e+08 -2.24848e+08 2.24848e+08
 900000 2.51117e+08 -2.51117e+08 2.51117e+08
 950000 2.7873e+08 -2.7873e+08 2.7873e+08
 1e+06 3.07672e+08 -3.07672e+08 3.07672e+08
 1e+06 3.08453e+08 -3.08453e+08 3.08453e+08
 2e+06 1.14428e+09 -1.14428e+09 1.14428e+09
 3e+06 2.39958e+09 -2.39958e+09 2.39958e+09
 4e+06 3.98873e+09 -3.98873e+09 3.98873e+09
 5e+06 5.84221e+09 -5.84221e+09 5.84221e+09
 6e+06 7.90283e+09 -7.90283e+09 7.90283e+09
 7e+06 1.01253e+10 -1.01253e+10 1.01253e+10
 8e+06 1.24722e+10 -1.24722e+10 1.24722e+10
 9e+06 1.49148e+10 -1.49148e+10 1.49148e+10
 1e+07 1.74293e+10 -1.74293e+10 1.74293e+10
 1.1e+07 1.99957e+10 -1.99957e+10 1.99957e+10
 1.2e+07 2.26053e+10 -2.26053e+10 2.26053e+10
 1.3e+07 2.52525e+10 -2.52525e+10 2.52525e+10
 1.4e+07 2.79362e+10 -2.79362e+10 2.79362e+10
 1.5e+07 3.06556e+10 -3.06556e+10 3.06556e+10
 1.6e+07 3.34102e+10 -3.34102e+10 3.34102e+10
 1.7e+07 3.61945e+10 -3.61945e+10 3.61945e+10
 1.8e+07 3.90176e+10 -3.90176e+10 3.90176e+10
 1.9e+07 4.1884e+10 -4.1884e+10 4.1884e+10
 2e+07 4.47953e+10 -4.47953e+10 4.47953e+10
 2e+07 4.53722e+10 -4.53722e+10 4.53722e+10
 4e+07 1.11471e+11 -1.11471e+11 1.11471e+11
 6e+07 1.80356e+11 -1.80356e+11 1.80356e+11
 8e+07 2.47164e+11 -2.47164e+11 2.47164e+11
 1e+08 3.13124e+11 -3.13124e+11 3.13124e+11
 1.2e+08 3.72434e+11 -3.72434e+11 3.72434e+11
 1.4e+08 4.21542e+11 -4.21542e+11 4.21542e+11
 1.6e+08 4.8212e+11 -4.8212e+11 4.8212e+11
 1.8e+08 5.49777e+11 -5.49777e+11 5.49777e+11
 2e+08 6.24572e+11 -6.24572e+11 6.24572e+11
 2.2e+08 6.90637e+11 -6.90637e+11 6.90637e+11
 2.4e+08 7.44213e+11 -7.44213e+11 7.44213e+11
 2.6e+08 7.93653e+11 -7.93653e+11 7.93653e+11
 2.8e+08 8.1512e+11 -8.1512e+11 8.1512e+11
 3e+08 8.23251e+11 -8.23251e+11 8.23251e+11
 3.2e+08 8.17046e+11 -8.17046e+11 8.17046e+11
 3.4e+08 8.24529e+11 -8.24529e+11 8.24529e+11
 3.6e+08 8.40058e+11 -8.40058e+11 8.40058e+11
 3.8e+08 8.5248e+11 -8.5248e+11 8.5248e+11
 4e+08 8.86058e+11 -8.86058e+11 8.86058e+11
 4e+08 6.50507e+11 -6.50507e+11 6.50507e+11
 8e+08 2.44648e+12 -2.44648e+12 2.44648e+12
